Generation,evals,avg,std,min,max,best_one,fitness_best_one
477,334,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
478,324,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
479,350,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
480,324,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
481,344,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
482,350,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
483,340,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
484,318,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
485,326,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
486,344,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
487,332,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
488,338,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
489,344,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
490,354,[  5.    250.403],[0.00000000e+00 1.25055521e-12],[  5.    250.403],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 31, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 45, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.403)"
491,340,[  5.        250.4028875],[0.         0.00224719],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
492,344,[  5.       250.402775],[0.         0.00317402],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
493,348,[  5.       250.402775],[0.         0.00317402],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
494,340,[  5.        250.4026625],[0.         0.00388247],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
495,318,[  5.        250.4022125],[0.         0.00590062],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
496,332,[  5.       250.401875],[0.         0.00702562],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
497,328,[  5.        250.4013125],[0.         0.00854926],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
498,334,[  5.        250.4001875],[0.         0.01089277],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
499,338,[  5.        250.3986125],[0.         0.01334868],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
500,342,[  5.       250.396475],[0.         0.01584454],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
501,328,[  5.        250.3925375],[0.         0.01900917],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
502,354,[  5.       250.387925],[0.         0.02123957],[  5.    250.358],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 31, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.35799999999998)"
503,344,[  5.        250.3813975],[0.         0.02248465],[  5.    250.357],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
504,318,[  5.        250.3705975],[0.         0.02020657],[  5.    250.357],[  5.    250.403],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
505,334,[  5.        250.3579925],[0.00000000e+00 8.62771696e-05],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
506,336,[  5.        250.3579875],[0.        0.0001111],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
507,326,[  5.        250.3579775],[0.        0.0001483],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
508,340,[  5.      250.35796],[0.         0.00019596],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
509,354,[  5.       250.357935],[0.         0.00024653],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
510,340,[  5.      250.35791],[0.         0.00028618],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
511,336,[  5.        250.3578375],[0.         0.00036891],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
512,334,[  5.       250.357745],[0.         0.00043586],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
513,352,[  5.        250.3576175],[0.       0.000486],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
514,356,[  5.       250.357495],[0.         0.00049997],[  5.    250.357],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 49, 31, 61, 63, 42, 32, 38, 35, 33, 48, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 41, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.357)"
515,346,[  5.       250.356595],[0.         0.00933868],[  5.    250.225],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
516,350,[  5.       250.356025],[0.         0.01139054],[  5.    250.225],[  5.    250.358],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
517,330,[  5.      250.35535],[0.         0.01466552],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
518,336,[  5.      250.35502],[0.         0.01604492],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
519,346,[  5.      250.35271],[0.         0.02340675],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
520,346,[  5.      250.35007],[0.         0.02944037],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
521,344,[  5.      250.34644],[0.        0.0358107],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
522,352,[  5.      250.34083],[0.         0.04327784],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
523,338,[  5.      250.33126],[0.         0.05229849],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
524,326,[  5.      250.31872],[0.         0.05989659],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
525,342,[  5.        250.2973575],[0.         0.06562846],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
526,330,[  5.        250.2679175],[0.         0.06170438],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
527,338,[  5.        250.2328775],[0.         0.03091161],[  5.    250.225],[  5.    250.357],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
528,338,[  5.    250.225],[0.00000000e+00 1.33582034e-12],[  5.    250.225],[  5.    250.225],"[13, 15, 3, 58, 66, 65, 67, 56, 9, 7, 10, 8, 2, 68, 12, 45, 36, 1, 53, 6, 17, 18, 16, 4, 20, 50, 48, 41, 61, 63, 42, 32, 38, 35, 33, 49, 43, 52, 25, 24, 30, 11, 5, 19, 51, 47, 46, 44, 14, 59, 55, 57, 60, 64, 62, 31, 28, 34, 37, 27, 26, 21, 22, 39, 54, 40, 23, 29]","(5.0, 250.22500000000002)"
