Generation,evals,avg,std,min,max,best_one,fitness_best_one
288,334,[  5.        248.3811025],[0.         0.07236492],[  5.    248.104],[  5.    248.482],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 55, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 66, 64, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 248.10399999999998)"
289,338,[  5.        248.3426625],[0.         0.04996567],[  5.    248.104],[  5.    248.455],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 55, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 66, 64, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 248.10399999999998)"
290,326,[  5.       248.327575],[0.         0.06435071],[  5.    247.902],[  5.    248.365],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 64, 59, 67, 12, 15, 18, 17, 3, 65, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.90199999999996)"
291,348,[  5.        248.3102875],[0.         0.07757686],[  5.    247.902],[  5.    248.365],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 64, 59, 67, 12, 15, 18, 17, 3, 65, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.90199999999996)"
292,352,[  5.       248.285245],[0.         0.08513862],[  5.    247.902],[  5.    248.365],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 64, 59, 67, 12, 15, 18, 17, 3, 65, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.90199999999996)"
293,334,[  5.        248.2479275],[0.         0.08364632],[  5.    247.902],[  5.    248.338],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 64, 59, 67, 12, 15, 18, 17, 3, 65, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.90199999999996)"
294,342,[  5.        248.2089175],[0.         0.08269919],[  5.    247.864],[  5.    248.333],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
295,350,[  5.        248.1814225],[0.         0.07712379],[  5.    247.864],[  5.    248.216],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
296,336,[  5.        248.1629225],[0.         0.09125901],[  5.    247.864],[  5.    248.216],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
297,356,[  5.        248.1393175],[0.         0.10426254],[  5.    247.864],[  5.    248.216],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
298,356,[  5.        248.1027325],[0.         0.11270961],[  5.    247.864],[  5.    248.215],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
299,350,[  5.        248.0519375],[0.         0.10711043],[  5.    247.864],[  5.    248.215],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
300,328,[  5.        247.9950825],[0.         0.08195011],[  5.    247.864],[  5.    248.104],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 21, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.86399999999998)"
301,342,[  5.        247.9539625],[0.         0.06381893],[  5.    247.827],[  5.    248.065],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 67, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 10, 7, 8, 64, 59, 14, 12, 15, 18, 17, 3, 65, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.82699999999997)"
302,324,[  5.      247.91306],[0.         0.03516691],[  5.   247.65],[  5.    248.014],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 8, 7, 10, 64, 59, 67, 12, 15, 18, 17, 3, 62, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.64999999999995)"
303,344,[  5.       247.893485],[0.         0.02674182],[  5.   247.65],[  5.    247.902],"[56, 9, 63, 61, 39, 52, 49, 50, 48, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 43, 51, 44, 54, 40, 42, 31, 14, 5, 1, 6, 53, 41, 47, 46, 23, 35, 28, 30, 36, 45, 8, 7, 10, 64, 59, 67, 12, 15, 18, 17, 3, 62, 55, 57, 21, 27, 25, 26, 24, 29, 38, 37, 34, 32, 33, 16, 4]","(5.0, 247.64999999999995)"
304,336,[  5.      247.88614],[0.         0.04163869],[  5.    247.479],[  5.    247.902],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
305,338,[  5.        247.8769075],[0.         0.05049746],[  5.    247.479],[  5.    247.902],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
306,326,[  5.        247.8618775],[0.         0.06224839],[  5.    247.479],[  5.    247.902],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
307,350,[  5.       247.846035],[0.         0.06834171],[  5.    247.479],[  5.    247.902],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
308,314,[  5.        247.8260625],[0.         0.08114095],[  5.    247.479],[  5.    247.864],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
309,352,[  5.       247.810025],[0.         0.09151281],[  5.    247.479],[  5.    247.864],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
310,342,[  5.      247.77947],[0.         0.10513063],[  5.    247.479],[  5.    247.864],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
311,342,[  5.      247.74127],[0.         0.11054554],[  5.    247.479],[  5.    247.864],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
312,336,[  5.        247.6927225],[0.         0.09686326],[  5.    247.479],[  5.    247.864],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
313,338,[  5.       247.642575],[0.         0.06637153],[  5.    247.479],[  5.    247.785],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
314,332,[  5.       247.613905],[0.         0.05556326],[  5.    247.479],[  5.   247.65],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
315,346,[  5.        247.5994625],[0.         0.06019841],[  5.    247.479],[  5.   247.65],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
316,312,[  5.      247.57029],[0.         0.06211301],[  5.    247.479],[  5.   247.65],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
317,338,[  5.        247.5437975],[0.         0.05341733],[  5.    247.479],[  5.    247.612],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.47899999999998)"
318,348,[  5.        247.5204425],[0.         0.04516533],[  5.    247.372],[  5.    247.612],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.37199999999999)"
319,342,[  5.        247.4976025],[0.         0.03391253],[  5.    247.372],[  5.    247.562],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.37199999999999)"
320,350,[  5.        247.4788625],[0.         0.00543862],[  5.    247.372],[  5.    247.488],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.37199999999999)"
321,322,[  5.       247.477565],[0.         0.01557468],[  5.    247.227],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.22699999999998)"
322,336,[  5.       247.475865],[0.      0.02254],[  5.    247.227],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.22699999999998)"
323,330,[  5.       247.472215],[0.         0.03310308],[  5.    247.227],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.22699999999998)"
324,354,[  5.        247.4670225],[0.         0.04332346],[  5.    247.227],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.22699999999998)"
325,332,[  5.        247.4619275],[0.         0.05054569],[  5.    247.227],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.22699999999998)"
326,338,[  5.        247.4519475],[0.         0.06260591],[  5.    247.227],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 12, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.22699999999998)"
327,338,[  5.       247.436475],[0.         0.07596719],[  5.    247.139],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 12, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 14, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.13899999999998)"
328,346,[  5.        247.4171775],[0.         0.08648856],[  5.    247.139],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 12, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 14, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.13899999999998)"
329,330,[  5.        247.3854475],[0.         0.09466342],[  5.    247.139],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 12, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 14, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.13899999999998)"
330,334,[  5.        247.3449175],[0.         0.08846966],[  5.    247.139],[  5.    247.479],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 12, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 14, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.13899999999998)"
331,352,[  5.      247.30672],[0.         0.07042188],[  5.    247.139],[  5.    247.372],"[56, 9, 63, 61, 39, 52, 49, 50, 47, 19, 60, 2, 68, 13, 11, 65, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 12, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 59, 67, 14, 15, 18, 17, 3, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.13899999999998)"
332,330,[  5.      247.27583],[0.         0.06693662],[  5.    247.098],[  5.    247.372],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
333,338,[  5.       247.238515],[0.       0.037429],[  5.    247.098],[  5.    247.359],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
334,348,[  5.        247.2231575],[0.        0.0183466],[  5.    247.098],[  5.    247.227],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
335,334,[  5.       247.221955],[0.         0.02109391],[  5.    247.098],[  5.    247.227],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
336,316,[  5.      247.21801],[0.         0.02762589],[  5.    247.098],[  5.    247.227],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
337,330,[  5.       247.214285],[0.         0.03219602],[  5.    247.098],[  5.    247.227],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
338,342,[  5.       247.210395],[0.         0.03569592],[  5.    247.098],[  5.    247.227],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
339,344,[  5.        247.2029275],[0.         0.04097624],[  5.    247.098],[  5.    247.227],"[56, 9, 63, 61, 39, 47, 49, 50, 52, 19, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 21, 51, 44, 46, 40, 42, 31, 14, 5, 1, 6, 53, 41, 48, 43, 23, 32, 28, 30, 36, 45, 10, 7, 8, 57, 65, 67, 12, 15, 18, 17, 3, 59, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 16, 4]","(5.0, 247.09799999999998)"
