Generation,evals,avg,std,min,max,best_one,fitness_best_one
520,184,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
521,188,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
522,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
523,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
524,236,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
525,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
526,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
527,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
528,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
529,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
530,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
531,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
532,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
533,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
534,194,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
535,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
536,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
537,190,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
538,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
539,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
540,220,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
541,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
542,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
543,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
544,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
545,186,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
546,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
547,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
548,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
549,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
550,180,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
551,188,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
552,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
553,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
554,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
555,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
556,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
557,234,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
558,194,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
559,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
560,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
561,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
562,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
563,228,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
564,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
565,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
566,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
567,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
568,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
569,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
570,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
571,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
572,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
573,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
574,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
575,184,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
576,230,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
577,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
578,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
579,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
580,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
581,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
582,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
583,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
584,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
585,228,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
586,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
587,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
588,230,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
589,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
590,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
591,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
592,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
593,192,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
594,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
595,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
596,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
597,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
598,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
599,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
600,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
601,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
602,220,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
603,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
604,234,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
605,190,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
606,228,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
607,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
608,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
609,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
610,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
611,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
612,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
