Generation,evals,avg,std,min,max,best_one,fitness_best_one
105,336,[  5.       253.180645],[0.         0.32892116],[  5.    251.725],[  5.    253.762],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 251.72500000000002)"
106,362,[  5.        253.0438975],[0.         0.34279865],[  5.    251.725],[  5.  253.3],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 251.72500000000002)"
107,348,[  5.       252.893255],[0.         0.37910993],[  5.    251.725],[  5.  253.3],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 251.72500000000002)"
108,344,[  5.      252.68774],[0.         0.35004452],[  5.    251.725],[  5.    253.146],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 251.72500000000002)"
109,324,[  5.        252.5080275],[0.        0.3796456],[  5.    251.085],[  5.    252.909],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 66, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 3, 7, 9]","(5.0, 251.08499999999998)"
110,342,[  5.      252.30568],[0.         0.38359972],[  5.    251.006],[  5.    252.853],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 54, 18, 4, 61, 63, 68, 58, 22, 46, 49, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 14, 45, 38, 35, 44, 29, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 251.00600000000003)"
111,354,[  5.        252.1186625],[0.         0.34175462],[  5.    251.006],[  5.    252.613],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 54, 18, 4, 61, 63, 68, 58, 22, 46, 49, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 14, 45, 38, 35, 44, 29, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 251.00600000000003)"
112,336,[  5.     251.9104],[0.         0.26779737],[  5.    250.955],[  5.    252.344],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 48, 41, 19, 50, 39, 51, 26, 14, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 18, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 250.955)"
113,328,[  5.        251.7798425],[0.         0.27987854],[  5.    250.308],[  5.    251.951],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 19, 48, 49, 14, 8, 20, 42, 41, 31, 21, 39, 51, 26, 17, 18, 5, 61, 63, 68, 28, 22, 46, 47, 50, 52, 25, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 15, 16, 4, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 58, 66, 7, 9]","(5.0, 250.30800000000002)"
114,338,[  5.      251.69028],[0.         0.31387451],[  5.    250.308],[  5.    251.926],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 19, 48, 49, 14, 8, 20, 42, 41, 31, 21, 39, 51, 26, 17, 18, 5, 61, 63, 68, 28, 22, 46, 47, 50, 52, 25, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 15, 16, 4, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 58, 66, 7, 9]","(5.0, 250.30800000000002)"
115,324,[  5.       251.530445],[0.         0.35113225],[  5.    249.974],[  5.    251.926],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 14, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 249.974)"
116,340,[  5.        251.3551425],[0.         0.35479335],[  5.    248.729],[  5.    251.841],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
117,354,[  5.        251.1660325],[0.         0.31705155],[  5.    248.729],[  5.   251.71],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
118,326,[  5.        251.0125275],[0.         0.31616698],[  5.    248.729],[  5.    251.199],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
119,340,[  5.        250.9080975],[0.        0.3712139],[  5.    248.729],[  5.    251.177],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
120,340,[  5.        250.7644725],[0.         0.40914873],[  5.    248.729],[  5.    251.101],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
121,340,[  5.      250.57786],[0.         0.45899267],[  5.    248.729],[  5.    251.006],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
122,352,[  5.        250.3657775],[0.         0.48023728],[  5.    248.729],[  5.    250.955],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
123,366,[  5.        250.1379525],[0.         0.44902929],[  5.    248.729],[  5.    250.784],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 44, 51, 25, 17, 18, 4, 61, 63, 68, 58, 22, 46, 54, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 67, 13, 56, 12, 14, 16, 5, 49, 45, 38, 35, 32, 29, 23, 26, 34, 30, 48, 66, 7, 9]","(5.0, 248.72899999999998)"
124,342,[  5.      249.95106],[0.         0.39877545],[  5.    248.714],[  5.    250.356],"[10, 2, 62, 64, 43, 24, 37, 23, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 36, 18, 4, 61, 63, 68, 49, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 14, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 5, 54, 45, 38, 35, 44, 29, 33, 32, 34, 30, 58, 66, 7, 9]","(5.0, 248.71400000000003)"
125,340,[  5.        249.7898175],[0.        0.4310759],[  5.    247.433],[  5.    250.164],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.43300000000005)"
126,350,[  5.        249.6096975],[0.         0.44763104],[  5.    247.433],[  5.    249.998],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.43300000000005)"
127,350,[  5.       249.431935],[0.         0.48410787],[  5.    247.433],[  5.    249.918],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.43300000000005)"
128,330,[  5.        249.2161775],[0.       0.474791],[  5.    247.433],[  5.    249.846],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 67, 57, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.43300000000005)"
129,334,[  5.       248.992445],[0.         0.45619595],[  5.    247.217],[  5.    249.668],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
130,330,[  5.      248.76689],[0.         0.44310897],[  5.    247.217],[  5.    249.398],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
131,336,[  5.        248.5472175],[0.         0.40280163],[  5.    247.217],[  5.    248.729],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
132,348,[  5.       248.448555],[0.         0.47405164],[  5.    247.217],[  5.    248.729],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
133,354,[  5.      248.32381],[0.         0.51837784],[  5.    247.217],[  5.    248.729],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
134,340,[  5.        248.1463075],[0.         0.54229135],[  5.    247.217],[  5.    248.714],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
135,334,[  5.        247.8823325],[0.         0.49286188],[  5.    247.217],[  5.   248.63],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 247.21700000000004)"
136,360,[  5.      247.62068],[0.         0.36495182],[  5.   246.88],[  5.   248.37],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 49, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 27, 66, 7, 9]","(5.0, 246.88000000000002)"
137,324,[  5.        247.3728875],[0.         0.14966858],[  5.    246.841],[  5.    247.825],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 49, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 246.841)"
138,332,[  5.        247.3033725],[0.         0.14799924],[  5.    246.121],[  5.    247.433],"[10, 2, 62, 64, 43, 24, 23, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 18, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 65, 59, 67, 13, 12, 56, 3, 17, 16, 4, 41, 45, 38, 40, 29, 44, 37, 32, 34, 30, 49, 66, 7, 9]","(5.0, 246.12100000000004)"
139,326,[  5.      247.23517],[0.         0.14820081],[  5.    246.121],[  5.    247.433],"[10, 2, 62, 64, 43, 24, 23, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 18, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 65, 59, 67, 13, 12, 56, 3, 17, 16, 4, 41, 45, 38, 40, 29, 44, 37, 32, 34, 30, 49, 66, 7, 9]","(5.0, 246.12100000000004)"
140,348,[  5.        247.1690425],[0.         0.14556815],[  5.    246.088],[  5.    247.217],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 44, 21, 52, 47, 27, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 25, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 246.08800000000002)"
141,350,[  5.        247.1377775],[0.         0.19753751],[  5.    245.813],[  5.    247.217],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 49, 48, 54, 20, 50, 39, 51, 26, 27, 5, 4, 61, 63, 68, 19, 22, 46, 25, 21, 52, 47, 28, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 58, 66, 7, 9]","(5.0, 245.81300000000002)"
142,330,[  5.      247.07572],[0.         0.25532496],[  5.    245.813],[  5.    247.217],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 49, 48, 54, 20, 50, 39, 51, 26, 27, 5, 4, 61, 63, 68, 19, 22, 46, 25, 21, 52, 47, 28, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 58, 66, 7, 9]","(5.0, 245.81300000000002)"
143,344,[  5.      247.00674],[0.         0.29437648],[  5.    245.813],[  5.    247.217],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 49, 48, 54, 20, 50, 39, 51, 26, 27, 5, 4, 61, 63, 68, 19, 22, 46, 25, 21, 52, 47, 28, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 58, 66, 7, 9]","(5.0, 245.81300000000002)"
144,340,[  5.       246.898345],[0.         0.31463357],[  5.    245.813],[  5.    247.217],"[10, 2, 62, 64, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 49, 48, 54, 20, 50, 39, 51, 26, 27, 5, 4, 61, 63, 68, 19, 22, 46, 25, 21, 52, 47, 28, 1, 6, 53, 36, 8, 55, 57, 60, 67, 59, 65, 13, 12, 56, 3, 17, 16, 18, 41, 45, 38, 40, 29, 44, 23, 32, 34, 30, 58, 66, 7, 9]","(5.0, 245.81300000000002)"
145,338,[  5.       246.749265],[0.         0.30875638],[  5.    245.642],[  5.    247.155],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 245.642)"
146,340,[  5.        246.6182525],[0.         0.33364327],[  5.    245.642],[  5.    246.903],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 245.642)"
147,344,[  5.        246.4807575],[0.         0.34054917],[  5.    245.642],[  5.   246.88],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 245.642)"
148,328,[  5.        246.3110625],[0.         0.31282733],[  5.    245.642],[  5.    246.745],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 245.642)"
149,330,[  5.        246.1562525],[0.         0.24902044],[  5.    245.642],[  5.    246.666],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 245.642)"
150,328,[  5.      246.01479],[0.         0.19275154],[  5.    244.525],[  5.    246.291],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
151,330,[  5.       245.928305],[0.         0.17708479],[  5.    244.525],[  5.    246.088],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
152,338,[  5.      245.85479],[0.       0.169984],[  5.    244.525],[  5.    246.088],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
153,344,[  5.       245.765735],[0.        0.1546839],[  5.    244.525],[  5.    245.956],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
154,354,[  5.        245.7161975],[0.         0.19222835],[  5.    244.525],[  5.    245.813],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
155,338,[  5.      245.65153],[0.         0.25237924],[  5.    244.525],[  5.    245.813],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
156,348,[  5.       245.553115],[0.         0.29315424],[  5.    244.525],[  5.    245.813],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
157,350,[  5.        245.4436375],[0.         0.31992263],[  5.    244.525],[  5.    245.642],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 244.525)"
