Generation,evals,avg,std,min,max,best_one,fitness_best_one
388,356,[  5.    238.303],[0.00000000e+00 8.52651283e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.303)"
389,352,[  5.    238.303],[0.00000000e+00 8.52651283e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.303)"
390,326,[  5.    238.303],[0.00000000e+00 8.52651283e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.303)"
391,340,[  5.    238.303],[0.00000000e+00 8.52651283e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.303)"
392,332,[  5.    238.303],[0.00000000e+00 8.52651283e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.303)"
393,354,[  5.    238.303],[0.00000000e+00 8.52651283e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.303)"
394,334,[  5.    238.303],[0.00000000e+00 8.52058958e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.30299999999997)"
395,362,[  5.    238.303],[0.00000000e+00 8.50873072e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.30299999999997)"
396,320,[  5.    238.303],[0.0000000e+00 8.4968553e-14],[  5.    238.303],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.30299999999997)"
397,326,[  5.      238.30293],[0.         0.00134911],[  5.    238.276],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.276)"
398,358,[  5.      238.30293],[0.         0.00134911],[  5.    238.276],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.276)"
399,352,[  5.        238.3028625],[0.         0.00190489],[  5.    238.276],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.276)"
400,330,[  5.        238.3024475],[0.         0.00429852],[  5.    238.247],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.24699999999999)"
401,344,[  5.       238.302175],[0.         0.00503928],[  5.    238.247],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.24699999999999)"
402,346,[  5.       238.301895],[0.        0.0060286],[  5.    238.247],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.24699999999999)"
403,360,[  5.        238.3014775],[0.        0.0070982],[  5.    238.247],[  5.    238.303],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 238.24699999999999)"
404,350,[  5.       238.300715],[0.         0.00890499],[  5.   238.22],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.22)"
405,338,[  5.        238.2994625],[0.         0.01102763],[  5.   238.22],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.22)"
406,338,[  5.        238.2970375],[0.        0.0138393],[  5.   238.22],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.22)"
407,368,[  5.        238.2933575],[0.         0.01776245],[  5.   238.22],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.22)"
408,336,[  5.      238.28814],[0.         0.02057171],[  5.   238.22],[  5.    238.303],"[4, 29, 37, 34, 38, 28, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 35, 33, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.22)"
409,354,[  5.        238.2816775],[0.         0.02460353],[  5.    238.047],[  5.    238.303],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
410,338,[  5.       238.271635],[0.         0.02395499],[  5.    238.047],[  5.    238.302],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
411,342,[  5.       238.261715],[0.        0.0214505],[  5.    238.047],[  5.    238.276],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
412,334,[  5.      238.25512],[0.         0.02468209],[  5.    238.047],[  5.    238.276],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
413,348,[  5.        238.2459275],[0.         0.02859549],[  5.    238.047],[  5.    238.276],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
414,346,[  5.      238.23416],[0.         0.02955139],[  5.    238.047],[  5.    238.247],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
415,342,[  5.       238.227535],[0.        0.0337826],[  5.    238.047],[  5.    238.247],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 27, 50, 49, 48, 42, 41, 64, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 40, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 3, 62, 55]","(5.0, 238.047)"
416,368,[  5.        238.2204475],[0.        0.0403433],[  5.    237.992],[  5.    238.247],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
417,332,[  5.      238.20849],[0.         0.04578952],[  5.    237.992],[  5.    238.247],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
418,348,[  5.        238.2011475],[0.        0.0528251],[  5.    237.992],[  5.   238.22],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
419,338,[  5.       238.190385],[0.         0.06313008],[  5.    237.992],[  5.   238.22],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
420,330,[  5.      238.16963],[0.         0.07542654],[  5.    237.992],[  5.   238.22],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
421,330,[  5.       238.141885],[0.         0.08261296],[  5.    237.992],[  5.   238.22],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
422,316,[  5.       238.105005],[0.         0.07753996],[  5.    237.992],[  5.   238.22],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
423,342,[  5.        238.0653425],[0.         0.04695833],[  5.    237.992],[  5.   238.22],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
424,330,[  5.        238.0440275],[0.         0.02559222],[  5.    237.992],[  5.    238.101],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
425,340,[  5.        238.0372375],[0.         0.02101502],[  5.    237.992],[  5.    238.047],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
426,326,[  5.        238.0325625],[0.         0.02419961],[  5.    237.992],[  5.    238.047],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 43, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 50, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.992)"
427,326,[  5.        238.0254825],[0.         0.02803961],[  5.    237.855],[  5.    238.047],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
428,344,[  5.        238.0172325],[0.         0.02858091],[  5.    237.855],[  5.    238.047],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
429,350,[  5.        238.0074675],[0.         0.02602103],[  5.    237.855],[  5.    238.047],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
430,344,[  5.        237.9948175],[0.        0.0145825],[  5.    237.855],[  5.    238.047],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
431,338,[  5.        237.9916575],[0.         0.00684143],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
432,338,[  5.       237.991315],[0.         0.00966311],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
433,352,[  5.       237.991315],[0.         0.00966311],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
434,338,[  5.       237.991315],[0.         0.00966311],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
435,352,[  5.       237.991315],[0.         0.00966311],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
436,344,[  5.      237.99063],[0.         0.01363133],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
437,350,[  5.       237.989945],[0.         0.01665269],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
438,328,[  5.        237.9892575],[0.         0.01917971],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
439,336,[  5.     237.9872],[0.         0.02517697],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
440,332,[  5.        237.9827475],[0.        0.0343701],[  5.    237.855],[  5.    237.992],"[4, 29, 37, 34, 35, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 44, 46, 32, 38, 28, 36, 6, 53, 1, 45, 30, 31, 20, 22, 26, 25, 40, 50, 49, 48, 42, 41, 3, 10, 7, 18, 17, 19, 43, 47, 52, 51, 21, 23, 24, 27, 58, 67, 63, 61, 68, 2, 56, 11, 15, 12, 16, 5, 64, 62, 55]","(5.0, 237.855)"
